1818 240 240
93 100 -1 0
92 100 -1 0
91 100 -1 0
126 99 -1 1
125 99 -1 1
124 99 -1 1
123 99 -1 1
122 99 -1 1
121 99 -1 1
120 99 -1 1
119 99 -1 1
118 99 -1 1
117 99 -1 1
116 99 -1 1
102 99 -1 0
101 99 -1 0
100 99 -1 0
99 99 -1 0
98 99 -1 0
97 99 -1 0
96 99 -1 0
95 99 -1 0
94 99 -1 0
93 99 -1 0
92 99 -1 0
91 99 -1 0
126 98 -1 1
125 98 -1 1
124 98 -1 1
123 98 -1 1
122 98 -1 1
121 98 -1 1
120 98 -1 1
119 98 -1 1
118 98 -1 1
117 98 -1 1
116 98 -1 1
102 98 -1 0
101 98 -1 0
100 98 -1 0
99 98 -1 0
98 98 -1 0
97 98 -1 0
96 98 -1 0
95 98 -1 0
94 98 -1 0
93 98 -1 0
92 98 -1 0
126 97 -1 1
125 97 -1 1
124 97 -1 1
123 97 -1 1
122 97 -1 1
121 97 -1 1
120 97 -1 1
119 97 -1 1
118 97 -1 1
117 97 -1 1
116 97 -1 1
102 97 -1 0
101 97 -1 0
100 97 -1 0
99 97 -1 0
98 97 -1 0
97 97 -1 0
96 97 -1 0
95 97 -1 0
94 97 -1 0
93 97 -1 0
92 97 -1 0
127 96 -1 1
126 96 -1 1
125 96 -1 1
124 96 -1 1
123 96 -1 1
122 96 -1 1
121 96 -1 1
120 96 -1 1
119 96 -1 1
118 96 -1 1
117 96 -1 1
102 96 -1 0
101 96 -1 0
100 96 -1 0
99 96 -1 0
98 96 -1 0
97 96 -1 0
96 96 -1 0
95 96 -1 0
94 96 -1 0
93 96 -1 0
92 96 -1 0
127 95 -1 1
126 95 -1 1
125 95 -1 1
124 95 -1 1
123 95 -1 1
122 95 -1 1
121 95 -1 1
120 95 -1 1
119 95 -1 1
118 95 -1 1
117 95 -1 1
103 95 -1 0
102 95 -1 0
101 95 -1 0
100 95 -1 0
99 95 -1 0
98 95 -1 0
97 95 -1 0
96 95 -1 0
95 95 -1 0
94 95 -1 0
93 95 -1 0
92 95 -1 0
126 94 -1 1
125 94 -1 1
124 94 -1 1
123 94 -1 1
122 94 -1 1
121 94 -1 1
120 94 -1 1
119 94 -1 1
118 94 -1 1
117 94 -1 1
103 94 -1 0
102 94 -1 0
101 94 -1 0
100 94 -1 0
99 94 -1 0
98 94 -1 0
97 94 -1 0
96 94 -1 0
95 94 -1 0
94 94 -1 0
93 94 -1 0
126 93 -1 1
125 93 -1 1
124 93 -1 1
123 93 -1 1
122 93 -1 1
121 93 -1 1
120 93 -1 1
119 93 -1 1
118 93 -1 1
103 93 -1 0
102 93 -1 0
101 93 -1 0
100 93 -1 0
99 93 -1 0
98 93 -1 0
97 93 -1 0
96 93 -1 0
95 93 -1 0
94 93 -1 0
93 93 -1 0
126 92 -1 1
125 92 -1 1
124 92 -1 1
123 92 -1 1
122 92 -1 1
121 92 -1 1
120 92 -1 1
119 92 -1 1
118 92 -1 1
103 92 -1 0
102 92 -1 0
101 92 -1 0
100 92 -1 0
99 92 -1 0
98 92 -1 0
97 92 -1 0
96 92 -1 0
95 92 -1 0
94 92 -1 0
93 92 -1 0
125 91 -1 1
124 91 -1 1
123 91 -1 1
122 91 -1 1
121 91 -1 1
120 91 -1 1
119 91 -1 1
104 91 -1 0
103 91 -1 0
102 91 -1 0
101 91 -1 0
100 91 -1 0
99 91 -1 0
98 91 -1 0
97 91 -1 0
96 91 -1 0
95 91 -1 0
94 91 -1 0
93 91 -1 0
122 90 -1 1
104 90 -1 0
103 90 -1 0
102 90 -1 0
101 90 -1 0
100 90 -1 0
99 90 -1 0
98 90 -1 0
97 90 -1 0
96 90 -1 0
95 90 -1 0
94 90 -1 0
104 89 -1 0
103 89 -1 0
102 89 -1 0
101 89 -1 0
100 89 -1 0
99 89 -1 0
98 89 -1 0
97 89 -1 0
96 89 -1 0
95 89 -1 0
94 89 -1 0
104 88 -1 0
103 88 -1 0
102 88 -1 0
101 88 -1 0
100 88 -1 0
99 88 -1 0
98 88 -1 0
97 88 -1 0
96 88 -1 0
95 88 -1 0
94 88 -1 0
103 87 -1 0
102 87 -1 0
101 87 -1 0
100 87 -1 0
99 87 -1 0
98 87 -1 0
97 87 -1 0
96 87 -1 0
95 87 -1 0
103 86 -1 0
102 86 -1 0
101 86 -1 0
100 86 -1 0
99 86 -1 0
98 86 -1 0
97 86 -1 0
96 86 -1 0
95 86 -1 0
103 85 -1 0
102 85 -1 0
101 85 -1 0
100 85 -1 0
99 85 -1 0
98 85 -1 0
97 85 -1 0
96 85 -1 0
95 85 -1 0
102 84 -1 0
101 84 -1 0
100 84 -1 0
99 84 -1 0
98 84 -1 0
97 84 -1 0
96 84 -1 0
99 83 -1 0
