2031 240 240
161 106 -1 0
160 106 -1 0
159 106 -1 0
158 106 -1 0
157 106 -1 0
156 106 -1 0
155 106 -1 0
154 106 -1 0
122 106 -1 1
121 106 -1 1
120 106 -1 1
119 106 -1 1
118 106 -1 1
117 106 -1 1
116 106 -1 1
115 106 -1 1
114 106 -1 1
113 106 -1 1
112 106 -1 1
111 106 -1 1
110 106 -1 1
109 106 -1 1
108 106 -1 1
107 106 -1 1
106 106 -1 1
105 106 -1 1
104 106 -1 1
103 106 -1 1
102 106 -1 1
101 106 -1 1
100 106 -1 1
99 106 -1 1
98 106 -1 1
97 106 -1 1
96 106 -1 1
95 106 -1 1
94 106 -1 1
93 106 -1 1
92 106 -1 1
91 106 -1 1
90 106 -1 1
89 106 -1 1
88 106 -1 1
87 106 -1 1
86 106 -1 1
85 106 -1 1
84 106 -1 1
83 106 -1 1
82 106 -1 1
81 106 -1 1
80 106 -1 1
79 106 -1 1
158 105 -1 0
157 105 -1 0
122 105 -1 1
121 105 -1 1
120 105 -1 1
119 105 -1 1
118 105 -1 1
117 105 -1 1
116 105 -1 1
115 105 -1 1
114 105 -1 1
113 105 -1 1
112 105 -1 1
111 105 -1 1
110 105 -1 1
109 105 -1 1
108 105 -1 1
107 105 -1 1
106 105 -1 1
105 105 -1 1
104 105 -1 1
103 105 -1 1
102 105 -1 1
101 105 -1 1
100 105 -1 1
99 105 -1 1
98 105 -1 1
97 105 -1 1
96 105 -1 1
95 105 -1 1
94 105 -1 1
93 105 -1 1
92 105 -1 1
91 105 -1 1
90 105 -1 1
89 105 -1 1
88 105 -1 1
87 105 -1 1
86 105 -1 1
85 105 -1 1
84 105 -1 1
83 105 -1 1
82 105 -1 1
81 105 -1 1
80 105 -1 1
123 104 -1 1
122 104 -1 1
121 104 -1 1
120 104 -1 1
119 104 -1 1
118 104 -1 1
117 104 -1 1
116 104 -1 1
115 104 -1 1
114 104 -1 1
113 104 -1 1
112 104 -1 1
111 104 -1 1
110 104 -1 1
109 104 -1 1
108 104 -1 1
107 104 -1 1
106 104 -1 1
105 104 -1 1
104 104 -1 1
103 104 -1 1
102 104 -1 1
101 104 -1 1
100 104 -1 1
99 104 -1 1
98 104 -1 1
97 104 -1 1
96 104 -1 1
95 104 -1 1
94 104 -1 1
93 104 -1 1
92 104 -1 1
91 104 -1 1
90 104 -1 1
89 104 -1 1
88 104 -1 1
87 104 -1 1
86 104 -1 1
85 104 -1 1
84 104 -1 1
83 104 -1 1
82 104 -1 1
81 104 -1 1
123 103 -1 1
122 103 -1 1
121 103 -1 1
120 103 -1 1
119 103 -1 1
118 103 -1 1
117 103 -1 1
116 103 -1 1
115 103 -1 1
114 103 -1 1
113 103 -1 1
112 103 -1 1
111 103 -1 1
110 103 -1 1
109 103 -1 1
108 103 -1 1
107 103 -1 1
106 103 -1 1
105 103 -1 1
104 103 -1 1
103 103 -1 1
102 103 -1 1
101 103 -1 1
100 103 -1 1
99 103 -1 1
98 103 -1 1
97 103 -1 1
96 103 -1 1
95 103 -1 1
94 103 -1 1
93 103 -1 1
92 103 -1 1
91 103 -1 1
90 103 -1 1
89 103 -1 1
88 103 -1 1
87 103 -1 1
86 103 -1 1
85 103 -1 1
84 103 -1 1
83 103 -1 1
82 103 -1 1
123 102 -1 1
122 102 -1 1
121 102 -1 1
120 102 -1 1
119 102 -1 1
118 102 -1 1
117 102 -1 1
116 102 -1 1
115 102 -1 1
114 102 -1 1
113 102 -1 1
112 102 -1 1
111 102 -1 1
110 102 -1 1
109 102 -1 1
108 102 -1 1
107 102 -1 1
106 102 -1 1
105 102 -1 1
104 102 -1 1
103 102 -1 1
102 102 -1 1
101 102 -1 1
100 102 -1 1
99 102 -1 1
98 102 -1 1
97 102 -1 1
96 102 -1 1
95 102 -1 1
94 102 -1 1
93 102 -1 1
92 102 -1 1
91 102 -1 1
90 102 -1 1
89 102 -1 1
88 102 -1 1
87 102 -1 1
86 102 -1 1
85 102 -1 1
84 102 -1 1
83 102 -1 1
124 101 -1 1
123 101 -1 1
122 101 -1 1
121 101 -1 1
120 101 -1 1
119 101 -1 1
118 101 -1 1
117 101 -1 1
116 101 -1 1
115 101 -1 1
114 101 -1 1
113 101 -1 1
112 101 -1 1
111 101 -1 1
110 101 -1 1
109 101 -1 1
108 101 -1 1
107 101 -1 1
106 101 -1 1
105 101 -1 1
104 101 -1 1
103 101 -1 1
102 101 -1 1
101 101 -1 1
100 101 -1 1
99 101 -1 1
98 101 -1 1
97 101 -1 1
96 101 -1 1
95 101 -1 1
94 101 -1 1
93 101 -1 1
92 101 -1 1
91 101 -1 1
90 101 -1 1
89 101 -1 1
88 101 -1 1
87 101 -1 1
86 101 -1 1
85 101 -1 1
123 100 -1 1
122 100 -1 1
121 100 -1 1
120 100 -1 1
119 100 -1 1
118 100 -1 1
117 100 -1 1
116 100 -1 1
115 100 -1 1
114 100 -1 1
113 100 -1 1
112 100 -1 1
111 100 -1 1
110 100 -1 1
109 100 -1 1
108 100 -1 1
107 100 -1 1
106 100 -1 1
105 100 -1 1
104 100 -1 1
103 100 -1 1
102 100 -1 1
101 100 -1 1
100 100 -1 1
99 100 -1 1
98 100 -1 1
97 100 -1 1
96 100 -1 1
95 100 -1 1
94 100 -1 1
93 100 -1 1
92 100 -1 1
91 100 -1 1
90 100 -1 1
89 100 -1 1
88 100 -1 1
87 100 -1 1
123 99 -1 1
122 99 -1 1
121 99 -1 1
120 99 -1 1
119 99 -1 1
118 99 -1 1
117 99 -1 1
116 99 -1 1
115 99 -1 1
114 99 -1 1
113 99 -1 1
112 99 -1 1
111 99 -1 1
110 99 -1 1
109 99 -1 1
108 99 -1 1
107 99 -1 1
106 99 -1 1
105 99 -1 1
104 99 -1 1
103 99 -1 1
102 99 -1 1
101 99 -1 1
100 99 -1 1
99 99 -1 1
98 99 -1 1
97 99 -1 1
96 99 -1 1
95 99 -1 1
94 99 -1 1
93 99 -1 1
92 99 -1 1
91 99 -1 1
90 99 -1 1
89 99 -1 1
123 98 -1 1
122 98 -1 1
121 98 -1 1
120 98 -1 1
119 98 -1 1
118 98 -1 1
117 98 -1 1
116 98 -1 1
115 98 -1 1
114 98 -1 1
113 98 -1 1
112 98 -1 1
111 98 -1 1
110 98 -1 1
109 98 -1 1
108 98 -1 1
107 98 -1 1
106 98 -1 1
105 98 -1 1
104 98 -1 1
103 98 -1 1
102 98 -1 1
101 98 -1 1
100 98 -1 1
99 98 -1 1
98 98 -1 1
97 98 -1 1
96 98 -1 1
95 98 -1 1
94 98 -1 1
93 98 -1 1
92 98 -1 1
91 98 -1 1
122 97 -1 1
121 97 -1 1
120 97 -1 1
119 97 -1 1
118 97 -1 1
117 97 -1 1
116 97 -1 1
115 97 -1 1
114 97 -1 1
113 97 -1 1
112 97 -1 1
111 97 -1 1
110 97 -1 1
109 97 -1 1
108 97 -1 1
107 97 -1 1
106 97 -1 1
105 97 -1 1
104 97 -1 1
103 97 -1 1
102 97 -1 1
101 97 -1 1
100 97 -1 1
99 97 -1 1
98 97 -1 1
97 97 -1 1
96 97 -1 1
95 97 -1 1
94 97 -1 1
93 97 -1 1
92 97 -1 1
119 96 -1 1
118 96 -1 1
117 96 -1 1
115 96 -1 1
114 96 -1 1
113 96 -1 1
112 96 -1 1
111 96 -1 1
110 96 -1 1
109 96 -1 1
108 96 -1 1
107 96 -1 1
106 96 -1 1
105 96 -1 1
104 96 -1 1
103 96 -1 1
102 96 -1 1
101 96 -1 1
100 96 -1 1
99 96 -1 1
98 96 -1 1
97 96 -1 1
96 96 -1 1
95 96 -1 1
94 96 -1 1
115 95 -1 1
114 95 -1 1
113 95 -1 1
112 95 -1 1
111 95 -1 1
110 95 -1 1
109 95 -1 1
108 95 -1 1
107 95 -1 1
106 95 -1 1
105 95 -1 1
104 95 -1 1
103 95 -1 1
102 95 -1 1
101 95 -1 1
100 95 -1 1
99 95 -1 1
98 95 -1 1
97 95 -1 1
115 94 -1 1
114 94 -1 1
113 94 -1 1
112 94 -1 1
111 94 -1 1
110 94 -1 1
109 94 -1 1
108 94 -1 1
107 94 -1 1
106 94 -1 1
105 94 -1 1
104 94 -1 1
103 94 -1 1
102 94 -1 1
101 94 -1 1
100 94 -1 1
114 93 -1 1
113 93 -1 1
112 93 -1 1
111 93 -1 1
110 93 -1 1
109 93 -1 1
108 93 -1 1
107 93 -1 1
106 93 -1 1
105 93 -1 1
104 93 -1 1
103 93 -1 1
111 92 -1 1
110 92 -1 1
109 92 -1 1
108 92 -1 1
107 92 -1 1
106 92 -1 1
