2789 408 341
314 178 -1 0
313 178 -1 0
312 178 -1 0
311 178 -1 0
310 178 -1 0
309 178 -1 0
308 178 -1 0
322 177 -1 0
321 177 -1 0
320 177 -1 0
319 177 -1 0
318 177 -1 0
317 177 -1 0
316 177 -1 0
315 177 -1 0
314 177 -1 0
313 177 -1 0
312 177 -1 0
311 177 -1 0
310 177 -1 0
309 177 -1 0
308 177 -1 0
321 176 -1 0
320 176 -1 0
319 176 -1 0
318 176 -1 0
317 176 -1 0
316 176 -1 0
315 176 -1 0
314 176 -1 0
313 176 -1 0
312 176 -1 0
311 176 -1 0
310 176 -1 0
309 176 -1 0
308 176 -1 0
307 176 -1 0
306 176 -1 0
320 175 -1 0
319 175 -1 0
318 175 -1 0
317 175 -1 0
316 175 -1 0
315 175 -1 0
314 175 -1 0
313 175 -1 0
312 175 -1 0
311 175 -1 0
310 175 -1 0
309 175 -1 0
308 175 -1 0
307 175 -1 0
306 175 -1 0
305 175 -1 0
318 174 -1 0
317 174 -1 0
316 174 -1 0
315 174 -1 0
314 174 -1 0
313 174 -1 0
312 174 -1 0
311 174 -1 0
310 174 -1 0
309 174 -1 0
308 174 -1 0
307 174 -1 0
306 174 -1 0
305 174 -1 0
304 174 -1 0
318 173 -1 0
317 173 -1 0
316 173 -1 0
315 173 -1 0
314 173 -1 0
313 173 -1 0
312 173 -1 0
311 173 -1 0
310 173 -1 0
309 173 -1 0
308 173 -1 0
307 173 -1 0
306 173 -1 0
305 173 -1 0
304 173 -1 0
317 172 -1 0
316 172 -1 0
315 172 -1 0
314 172 -1 0
313 172 -1 0
312 172 -1 0
311 172 -1 0
310 172 -1 0
309 172 -1 0
308 172 -1 0
307 172 -1 0
306 172 -1 0
305 172 -1 0
304 172 -1 0
303 172 -1 0
316 171 -1 0
315 171 -1 0
314 171 -1 0
313 171 -1 0
312 171 -1 0
311 171 -1 0
310 171 -1 0
309 171 -1 0
308 171 -1 0
307 171 -1 0
306 171 -1 0
305 171 -1 0
304 171 -1 0
303 171 -1 0
302 171 -1 0
316 170 -1 0
315 170 -1 0
314 170 -1 0
313 170 -1 0
312 170 -1 0
311 170 -1 0
310 170 -1 0
309 170 -1 0
308 170 -1 0
307 170 -1 0
306 170 -1 0
305 170 -1 0
304 170 -1 0
303 170 -1 0
302 170 -1 0
301 170 -1 0
315 169 -1 0
314 169 -1 0
313 169 -1 0
312 169 -1 0
311 169 -1 0
310 169 -1 0
309 169 -1 0
308 169 -1 0
307 169 -1 0
306 169 -1 0
305 169 -1 0
304 169 -1 0
303 169 -1 0
302 169 -1 0
301 169 -1 0
300 169 -1 0
299 169 -1 0
298 169 -1 0
314 168 -1 0
313 168 -1 0
312 168 -1 0
311 168 -1 0
310 168 -1 0
309 168 -1 0
308 168 -1 0
307 168 -1 0
306 168 -1 0
305 168 -1 0
304 168 -1 0
303 168 -1 0
302 168 -1 0
301 168 -1 0
300 168 -1 0
299 168 -1 0
298 168 -1 0
297 168 -1 0
312 167 -1 0
311 167 -1 0
310 167 -1 0
309 167 -1 0
308 167 -1 0
307 167 -1 0
306 167 -1 0
305 167 -1 0
304 167 -1 0
303 167 -1 0
302 167 -1 0
301 167 -1 0
300 167 -1 0
299 167 -1 0
298 167 -1 0
297 167 -1 0
296 167 -1 0
295 167 -1 0
294 167 -1 0
312 166 -1 0
311 166 -1 0
310 166 -1 0
309 166 -1 0
308 166 -1 0
307 166 -1 0
306 166 -1 0
305 166 -1 0
304 166 -1 0
303 166 -1 0
302 166 -1 0
301 166 -1 0
300 166 -1 0
299 166 -1 0
298 166 -1 0
297 166 -1 0
296 166 -1 0
295 166 -1 0
294 166 -1 0
293 166 -1 0
292 166 -1 0
312 165 -1 0
311 165 -1 0
310 165 -1 0
309 165 -1 0
308 165 -1 0
307 165 -1 0
306 165 -1 0
305 165 -1 0
304 165 -1 0
303 165 -1 0
302 165 -1 0
301 165 -1 0
300 165 -1 0
299 165 -1 0
298 165 -1 0
297 165 -1 0
296 165 -1 0
295 165 -1 0
294 165 -1 0
293 165 -1 0
292 165 -1 0
291 165 -1 0
224 165 -1 0
223 165 -1 0
222 165 -1 0
221 165 -1 0
219 165 -1 0
218 165 -1 0
217 165 -1 0
216 165 -1 0
311 164 -1 0
310 164 -1 0
309 164 -1 0
308 164 -1 0
307 164 -1 0
306 164 -1 0
305 164 -1 0
304 164 -1 0
303 164 -1 0
302 164 -1 0
301 164 -1 0
300 164 -1 0
299 164 -1 0
298 164 -1 0
297 164 -1 0
296 164 -1 0
295 164 -1 0
294 164 -1 0
293 164 -1 0
292 164 -1 0
291 164 -1 0
290 164 -1 0
289 164 -1 0
284 164 -1 0
283 164 -1 0
282 164 -1 0
281 164 -1 0
279 164 -1 0
278 164 -1 0
277 164 -1 0
276 164 -1 0
275 164 -1 0
227 164 -1 0
226 164 -1 0
225 164 -1 0
224 164 -1 0
223 164 -1 0
222 164 -1 0
221 164 -1 0
220 164 -1 0
219 164 -1 0
218 164 -1 0
217 164 -1 0
216 164 -1 0
215 164 -1 0
214 164 -1 0
213 164 -1 0
310 163 -1 0
309 163 -1 0
308 163 -1 0
307 163 -1 0
306 163 -1 0
305 163 -1 0
304 163 -1 0
303 163 -1 0
302 163 -1 0
301 163 -1 0
300 163 -1 0
299 163 -1 0
298 163 -1 0
297 163 -1 0
296 163 -1 0
295 163 -1 0
294 163 -1 0
293 163 -1 0
292 163 -1 0
291 163 -1 0
290 163 -1 0
289 163 -1 0
288 163 -1 0
287 163 -1 0
286 163 -1 0
285 163 -1 0
284 163 -1 0
283 163 -1 0
282 163 -1 0
281 163 -1 0
280 163 -1 0
279 163 -1 0
278 163 -1 0
277 163 -1 0
276 163 -1 0
275 163 -1 0
274 163 -1 0
273 163 -1 0
272 163 -1 0
237 163 -1 0
236 163 -1 0
235 163 -1 0
234 163 -1 0
233 163 -1 0
232 163 -1 0
231 163 -1 0
230 163 -1 0
229 163 -1 0
228 163 -1 0
227 163 -1 0
226 163 -1 0
225 163 -1 0
224 163 -1 0
223 163 -1 0
222 163 -1 0
221 163 -1 0
220 163 -1 0
219 163 -1 0
218 163 -1 0
217 163 -1 0
216 163 -1 0
215 163 -1 0
214 163 -1 0
213 163 -1 0
212 163 -1 0
309 162 -1 0
308 162 -1 0
307 162 -1 0
306 162 -1 0
305 162 -1 0
304 162 -1 0
303 162 -1 0
302 162 -1 0
301 162 -1 0
300 162 -1 0
299 162 -1 0
298 162 -1 0
297 162 -1 0
296 162 -1 0
295 162 -1 0
294 162 -1 0
293 162 -1 0
292 162 -1 0
291 162 -1 0
290 162 -1 0
289 162 -1 0
288 162 -1 0
287 162 -1 0
286 162 -1 0
285 162 -1 0
284 162 -1 0
283 162 -1 0
282 162 -1 0
281 162 -1 0
280 162 -1 0
279 162 -1 0
278 162 -1 0
277 162 -1 0
276 162 -1 0
275 162 -1 0
274 162 -1 0
273 162 -1 0
272 162 -1 0
271 162 -1 0
270 162 -1 0
269 162 -1 0
268 162 -1 0
267 162 -1 0
245 162 -1 0
244 162 -1 0
243 162 -1 0
242 162 -1 0
241 162 -1 0
240 162 -1 0
239 162 -1 0
238 162 -1 0
237 162 -1 0
236 162 -1 0
235 162 -1 0
234 162 -1 0
233 162 -1 0
232 162 -1 0
231 162 -1 0
230 162 -1 0
229 162 -1 0
228 162 -1 0
227 162 -1 0
226 162 -1 0
225 162 -1 0
224 162 -1 0
223 162 -1 0
222 162 -1 0
221 162 -1 0
220 162 -1 0
219 162 -1 0
218 162 -1 0
217 162 -1 0
216 162 -1 0
215 162 -1 0
214 162 -1 0
213 162 -1 0
212 162 -1 0
308 161 -1 0
307 161 -1 0
306 161 -1 0
305 161 -1 0
304 161 -1 0
303 161 -1 0
302 161 -1 0
301 161 -1 0
300 161 -1 0
299 161 -1 0
298 161 -1 0
297 161 -1 0
296 161 -1 0
295 161 -1 0
294 161 -1 0
293 161 -1 0
292 161 -1 0
291 161 -1 0
290 161 -1 0
289 161 -1 0
288 161 -1 0
287 161 -1 0
286 161 -1 0
285 161 -1 0
284 161 -1 0
283 161 -1 0
282 161 -1 0
281 161 -1 0
280 161 -1 0
279 161 -1 0
278 161 -1 0
277 161 -1 0
276 161 -1 0
275 161 -1 0
274 161 -1 0
273 161 -1 0
272 161 -1 0
271 161 -1 0
270 161 -1 0
269 161 -1 0
268 161 -1 0
267 161 -1 0
266 161 -1 0
265 161 -1 0
264 161 -1 0
263 161 -1 0
262 161 -1 0
261 161 -1 0
260 161 -1 0
259 161 -1 0
258 161 -1 0
257 161 -1 0
256 161 -1 0
255 161 -1 0
254 161 -1 0
253 161 -1 0
252 161 -1 0
251 161 -1 0
250 161 -1 0
249 161 -1 0
248 161 -1 0
247 161 -1 0
246 161 -1 0
245 161 -1 0
244 161 -1 0
243 161 -1 0
242 161 -1 0
241 161 -1 0
240 161 -1 0
239 161 -1 0
238 161 -1 0
237 161 -1 0
236 161 -1 0
235 161 -1 0
234 161 -1 0
233 161 -1 0
232 161 -1 0
231 161 -1 0
230 161 -1 0
229 161 -1 0
228 161 -1 0
227 161 -1 0
226 161 -1 0
225 161 -1 0
224 161 -1 0
223 161 -1 0
222 161 -1 0
221 161 -1 0
220 161 -1 0
219 161 -1 0
218 161 -1 0
217 161 -1 0
216 161 -1 0
215 161 -1 0
214 161 -1 0
213 161 -1 0
212 161 -1 0
305 160 -1 0
304 160 -1 0
303 160 -1 0
302 160 -1 0
301 160 -1 0
300 160 -1 0
299 160 -1 0
298 160 -1 0
297 160 -1 0
296 160 -1 0
295 160 -1 0
294 160 -1 0
293 160 -1 0
292 160 -1 0
291 160 -1 0
290 160 -1 0
289 160 -1 0
288 160 -1 0
287 160 -1 0
286 160 -1 0
285 160 -1 0
284 160 -1 0
283 160 -1 0
282 160 -1 0
281 160 -1 0
280 160 -1 0
279 160 -1 0
278 160 -1 0
277 160 -1 0
276 160 -1 0
275 160 -1 0
274 160 -1 0
273 160 -1 0
272 160 -1 0
271 160 -1 0
270 160 -1 0
269 160 -1 0
268 160 -1 0
267 160 -1 0
266 160 -1 0
265 160 -1 0
264 160 -1 0
263 160 -1 0
262 160 -1 0
261 160 -1 0
260 160 -1 0
259 160 -1 0
258 160 -1 0
257 160 -1 0
256 160 -1 0
255 160 -1 0
254 160 -1 0
253 160 -1 0
252 160 -1 0
251 160 -1 0
250 160 -1 0
249 160 -1 0
248 160 -1 0
247 160 -1 0
246 160 -1 0
245 160 -1 0
244 160 -1 0
243 160 -1 0
242 160 -1 0
241 160 -1 0
240 160 -1 0
239 160 -1 0
238 160 -1 0
237 160 -1 0
236 160 -1 0
235 160 -1 0
234 160 -1 0
233 160 -1 0
232 160 -1 0
231 160 -1 0
230 160 -1 0
229 160 -1 0
228 160 -1 0
227 160 -1 0
226 160 -1 0
225 160 -1 0
224 160 -1 0
223 160 -1 0
222 160 -1 0
221 160 -1 0
220 160 -1 0
219 160 -1 0
218 160 -1 0
217 160 -1 0
216 160 -1 0
215 160 -1 0
214 160 -1 0
213 160 -1 0
212 160 -1 0
211 160 -1 0
303 159 -1 0
302 159 -1 0
301 159 -1 0
300 159 -1 0
299 159 -1 0
298 159 -1 0
297 159 -1 0
296 159 -1 0
295 159 -1 0
294 159 -1 0
293 159 -1 0
292 159 -1 0
291 159 -1 0
290 159 -1 0
289 159 -1 0
288 159 -1 0
287 159 -1 0
286 159 -1 0
285 159 -1 0
284 159 -1 0
283 159 -1 0
282 159 -1 0
281 159 -1 0
280 159 -1 0
279 159 -1 0
278 159 -1 0
277 159 -1 0
276 159 -1 0
275 159 -1 0
274 159 -1 0
273 159 -1 0
272 159 -1 0
271 159 -1 0
270 159 -1 0
269 159 -1 0
268 159 -1 0
267 159 -1 0
266 159 -1 0
265 159 -1 0
264 159 -1 0
263 159 -1 0
262 159 -1 0
261 159 -1 0
260 159 -1 0
259 159 -1 0
258 159 -1 0
257 159 -1 0
256 159 -1 0
255 159 -1 0
254 159 -1 0
253 159 -1 0
252 159 -1 0
251 159 -1 0
250 159 -1 0
249 159 -1 0
248 159 -1 0
247 159 -1 0
246 159 -1 0
245 159 -1 0
244 159 -1 0
243 159 -1 0
242 159 -1 0
241 159 -1 0
240 159 -1 0
239 159 -1 0
238 159 -1 0
237 159 -1 0
236 159 -1 0
235 159 -1 0
234 159 -1 0
233 159 -1 0
232 159 -1 0
231 159 -1 0
230 159 -1 0
229 159 -1 0
228 159 -1 0
227 159 -1 0
226 159 -1 0
225 159 -1 0
224 159 -1 0
223 159 -1 0
222 159 -1 0
221 159 -1 0
220 159 -1 0
219 159 -1 0
218 159 -1 0
217 159 -1 0
216 159 -1 0
215 159 -1 0
214 159 -1 0
213 159 -1 0
212 159 -1 0
300 158 -1 0
299 158 -1 0
298 158 -1 0
297 158 -1 0
296 158 -1 0
295 158 -1 0
294 158 -1 0
293 158 -1 0
292 158 -1 0
291 158 -1 0
290 158 -1 0
289 158 -1 0
288 158 -1 0
287 158 -1 0
286 158 -1 0
285 158 -1 0
284 158 -1 0
283 158 -1 0
282 158 -1 0
281 158 -1 0
280 158 -1 0
279 158 -1 0
278 158 -1 0
277 158 -1 0
276 158 -1 0
275 158 -1 0
274 158 -1 0
273 158 -1 0
272 158 -1 0
271 158 -1 0
270 158 -1 0
269 158 -1 0
268 158 -1 0
267 158 -1 0
266 158 -1 0
265 158 -1 0
264 158 -1 0
263 158 -1 0
262 158 -1 0
261 158 -1 0
260 158 -1 0
259 158 -1 0
258 158 -1 0
257 158 -1 0
256 158 -1 0
255 158 -1 0
254 158 -1 0
253 158 -1 0
252 158 -1 0
251 158 -1 0
250 158 -1 0
249 158 -1 0
248 158 -1 0
247 158 -1 0
246 158 -1 0
245 158 -1 0
244 158 -1 0
243 158 -1 0
242 158 -1 0
241 158 -1 0
240 158 -1 0
239 158 -1 0
238 158 -1 0
237 158 -1 0
236 158 -1 0
235 158 -1 0
234 158 -1 0
233 158 -1 0
232 158 -1 0
231 158 -1 0
230 158 -1 0
229 158 -1 0
228 158 -1 0
227 158 -1 0
226 158 -1 0
225 158 -1 0
224 158 -1 0
223 158 -1 0
222 158 -1 0
221 158 -1 0
220 158 -1 0
219 158 -1 0
218 158 -1 0
217 158 -1 0
216 158 -1 0
215 158 -1 0
214 158 -1 0
213 158 -1 0
212 158 -1 0
298 157 -1 0
297 157 -1 0
296 157 -1 0
295 157 -1 0
294 157 -1 0
293 157 -1 0
292 157 -1 0
291 157 -1 0
290 157 -1 0
289 157 -1 0
288 157 -1 0
287 157 -1 0
286 157 -1 0
285 157 -1 0
284 157 -1 0
283 157 -1 0
282 157 -1 0
281 157 -1 0
280 157 -1 0
279 157 -1 0
278 157 -1 0
277 157 -1 0
276 157 -1 0
275 157 -1 0
274 157 -1 0
273 157 -1 0
272 157 -1 0
271 157 -1 0
270 157 -1 0
269 157 -1 0
268 157 -1 0
267 157 -1 0
266 157 -1 0
265 157 -1 0
264 157 -1 0
263 157 -1 0
262 157 -1 0
261 157 -1 0
260 157 -1 0
259 157 -1 0
258 157 -1 0
257 157 -1 0
256 157 -1 0
255 157 -1 0
254 157 -1 0
253 157 -1 0
252 157 -1 0
251 157 -1 0
250 157 -1 0
249 157 -1 0
248 157 -1 0
247 157 -1 0
246 157 -1 0
245 157 -1 0
244 157 -1 0
243 157 -1 0
242 157 -1 0
241 157 -1 0
240 157 -1 0
239 157 -1 0
238 157 -1 0
237 157 -1 0
236 157 -1 0
235 157 -1 0
234 157 -1 0
233 157 -1 0
232 157 -1 0
231 157 -1 0
230 157 -1 0
229 157 -1 0
228 157 -1 0
227 157 -1 0
226 157 -1 0
225 157 -1 0
224 157 -1 0
223 157 -1 0
222 157 -1 0
221 157 -1 0
220 157 -1 0
219 157 -1 0
218 157 -1 0
217 157 -1 0
216 157 -1 0
215 157 -1 0
214 157 -1 0
213 157 -1 0
212 157 -1 0
295 156 -1 0
294 156 -1 0
293 156 -1 0
292 156 -1 0
291 156 -1 0
290 156 -1 0
289 156 -1 0
288 156 -1 0
287 156 -1 0
286 156 -1 0
285 156 -1 0
284 156 -1 0
283 156 -1 0
282 156 -1 0
281 156 -1 0
280 156 -1 0
279 156 -1 0
278 156 -1 0
277 156 -1 0
276 156 -1 0
275 156 -1 0
274 156 -1 0
273 156 -1 0
272 156 -1 0
271 156 -1 0
270 156 -1 0
269 156 -1 0
268 156 -1 0
267 156 -1 0
266 156 -1 0
265 156 -1 0
264 156 -1 0
263 156 -1 0
262 156 -1 0
261 156 -1 0
260 156 -1 0
259 156 -1 0
258 156 -1 0
257 156 -1 0
256 156 -1 0
255 156 -1 0
254 156 -1 0
253 156 -1 0
252 156 -1 0
251 156 -1 0
250 156 -1 0
249 156 -1 0
248 156 -1 0
247 156 -1 0
246 156 -1 0
245 156 -1 0
244 156 -1 0
243 156 -1 0
242 156 -1 0
241 156 -1 0
240 156 -1 0
239 156 -1 0
238 156 -1 0
237 156 -1 0
236 156 -1 0
235 156 -1 0
234 156 -1 0
233 156 -1 0
232 156 -1 0
231 156 -1 0
230 156 -1 0
229 156 -1 0
228 156 -1 0
227 156 -1 0
226 156 -1 0
225 156 -1 0
224 156 -1 0
223 156 -1 0
222 156 -1 0
221 156 -1 0
220 156 -1 0
219 156 -1 0
218 156 -1 0
217 156 -1 0
216 156 -1 0
215 156 -1 0
214 156 -1 0
213 156 -1 0
295 155 -1 0
294 155 -1 0
293 155 -1 0
292 155 -1 0
291 155 -1 0
290 155 -1 0
289 155 -1 0
288 155 -1 0
287 155 -1 0
286 155 -1 0
285 155 -1 0
284 155 -1 0
283 155 -1 0
282 155 -1 0
281 155 -1 0
280 155 -1 0
279 155 -1 0
278 155 -1 0
277 155 -1 0
276 155 -1 0
275 155 -1 0
274 155 -1 0
273 155 -1 0
272 155 -1 0
271 155 -1 0
270 155 -1 0
269 155 -1 0
268 155 -1 0
267 155 -1 0
266 155 -1 0
265 155 -1 0
264 155 -1 0
263 155 -1 0
262 155 -1 0
261 155 -1 0
260 155 -1 0
259 155 -1 0
258 155 -1 0
257 155 -1 0
256 155 -1 0
255 155 -1 0
254 155 -1 0
253 155 -1 0
252 155 -1 0
251 155 -1 0
250 155 -1 0
249 155 -1 0
248 155 -1 0
247 155 -1 0
246 155 -1 0
245 155 -1 0
244 155 -1 0
243 155 -1 0
242 155 -1 0
241 155 -1 0
240 155 -1 0
239 155 -1 0
238 155 -1 0
237 155 -1 0
236 155 -1 0
235 155 -1 0
234 155 -1 0
233 155 -1 0
232 155 -1 0
231 155 -1 0
230 155 -1 0
229 155 -1 0
228 155 -1 0
227 155 -1 0
226 155 -1 0
225 155 -1 0
224 155 -1 0
223 155 -1 0
222 155 -1 0
221 155 -1 0
219 155 -1 0
218 155 -1 0
217 155 -1 0
216 155 -1 0
294 154 -1 0
293 154 -1 0
292 154 -1 0
291 154 -1 0
290 154 -1 0
289 154 -1 0
288 154 -1 0
287 154 -1 0
286 154 -1 0
285 154 -1 0
284 154 -1 0
283 154 -1 0
282 154 -1 0
281 154 -1 0
280 154 -1 0
279 154 -1 0
278 154 -1 0
277 154 -1 0
276 154 -1 0
275 154 -1 0
274 154 -1 0
273 154 -1 0
272 154 -1 0
271 154 -1 0
270 154 -1 0
269 154 -1 0
268 154 -1 0
267 154 -1 0
266 154 -1 0
265 154 -1 0
264 154 -1 0
263 154 -1 0
262 154 -1 0
261 154 -1 0
260 154 -1 0
259 154 -1 0
258 154 -1 0
257 154 -1 0
256 154 -1 0
255 154 -1 0
254 154 -1 0
253 154 -1 0
252 154 -1 0
251 154 -1 0
250 154 -1 0
249 154 -1 0
248 154 -1 0
247 154 -1 0
246 154 -1 0
245 154 -1 0
244 154 -1 0
243 154 -1 0
242 154 -1 0
241 154 -1 0
240 154 -1 0
239 154 -1 0
238 154 -1 0
237 154 -1 0
236 154 -1 0
235 154 -1 0
234 154 -1 0
233 154 -1 0
232 154 -1 0
231 154 -1 0
230 154 -1 0
229 154 -1 0
228 154 -1 0
227 154 -1 0
226 154 -1 0
225 154 -1 0
224 154 -1 0
223 154 -1 0
222 154 -1 0
291 153 -1 0
290 153 -1 0
289 153 -1 0
288 153 -1 0
287 153 -1 0
286 153 -1 0
285 153 -1 0
281 153 -1 0
280 153 -1 0
276 153 -1 0
275 153 -1 0
274 153 -1 0
273 153 -1 0
272 153 -1 0
271 153 -1 0
270 153 -1 0
269 153 -1 0
268 153 -1 0
267 153 -1 0
266 153 -1 0
265 153 -1 0
264 153 -1 0
263 153 -1 0
262 153 -1 0
261 153 -1 0
260 153 -1 0
259 153 -1 0
258 153 -1 0
257 153 -1 0
256 153 -1 0
255 153 -1 0
254 153 -1 0
253 153 -1 0
252 153 -1 0
251 153 -1 0
250 153 -1 0
249 153 -1 0
248 153 -1 0
247 153 -1 0
246 153 -1 0
245 153 -1 0
244 153 -1 0
243 153 -1 0
242 153 -1 0
241 153 -1 0
240 153 -1 0
239 153 -1 0
238 153 -1 0
237 153 -1 0
236 153 -1 0
235 153 -1 0
234 153 -1 0
233 153 -1 0
232 153 -1 0
231 153 -1 0
230 153 -1 0
229 153 -1 0
227 153 -1 0
226 153 -1 0
225 153 -1 0
273 152 -1 0
272 152 -1 0
271 152 -1 0
270 152 -1 0
269 152 -1 0
268 152 -1 0
267 152 -1 0
266 152 -1 0
265 152 -1 0
264 152 -1 0
263 152 -1 0
262 152 -1 0
261 152 -1 0
260 152 -1 0
259 152 -1 0
258 152 -1 0
257 152 -1 0
256 152 -1 0
255 152 -1 0
254 152 -1 0
253 152 -1 0
252 152 -1 0
251 152 -1 0
250 152 -1 0
249 152 -1 0
248 152 -1 0
247 152 -1 0
246 152 -1 0
245 152 -1 0
244 152 -1 0
243 152 -1 0
242 152 -1 0
241 152 -1 0
240 152 -1 0
239 152 -1 0
266 151 -1 0
265 151 -1 0
264 151 -1 0
263 151 -1 0
262 151 -1 0
261 151 -1 0
260 151 -1 0
259 151 -1 0
258 151 -1 0
257 151 -1 0
256 151 -1 0
255 151 -1 0
254 151 -1 0
253 151 -1 0
252 151 -1 0
251 151 -1 0
250 151 -1 0
249 151 -1 0
248 151 -1 0
246 151 -1 0
