1948 408 341
245 40 -1 0
259 39 -1 0
258 39 -1 0
257 39 -1 0
256 39 -1 0
255 39 -1 0
254 39 -1 0
253 39 -1 0
252 39 -1 0
251 39 -1 0
250 39 -1 0
249 39 -1 0
248 39 -1 0
247 39 -1 0
246 39 -1 0
245 39 -1 0
260 38 -1 0
259 38 -1 0
258 38 -1 0
257 38 -1 0
256 38 -1 0
255 38 -1 0
254 38 -1 0
253 38 -1 0
252 38 -1 0
251 38 -1 0
250 38 -1 0
249 38 -1 0
248 38 -1 0
247 38 -1 0
246 38 -1 0
260 37 -1 0
259 37 -1 0
258 37 -1 0
257 37 -1 0
256 37 -1 0
255 37 -1 0
254 37 -1 0
253 37 -1 0
252 37 -1 0
251 37 -1 0
250 37 -1 0
249 37 -1 0
248 37 -1 0
247 37 -1 0
246 37 -1 0
260 36 -1 0
259 36 -1 0
258 36 -1 0
257 36 -1 0
256 36 -1 0
255 36 -1 0
254 36 -1 0
253 36 -1 0
252 36 -1 0
251 36 -1 0
250 36 -1 0
249 36 -1 0
248 36 -1 0
247 36 -1 0
261 35 -1 0
260 35 -1 0
259 35 -1 0
258 35 -1 0
257 35 -1 0
256 35 -1 0
255 35 -1 0
254 35 -1 0
253 35 -1 0
252 35 -1 0
251 35 -1 0
250 35 -1 0
249 35 -1 0
248 35 -1 0
247 35 -1 0
261 34 -1 0
260 34 -1 0
259 34 -1 0
258 34 -1 0
257 34 -1 0
256 34 -1 0
255 34 -1 0
254 34 -1 0
253 34 -1 0
252 34 -1 0
251 34 -1 0
250 34 -1 0
249 34 -1 0
248 34 -1 0
262 33 -1 0
261 33 -1 0
260 33 -1 0
259 33 -1 0
258 33 -1 0
257 33 -1 0
256 33 -1 0
255 33 -1 0
254 33 -1 0
253 33 -1 0
252 33 -1 0
251 33 -1 0
250 33 -1 0
249 33 -1 0
263 32 -1 0
262 32 -1 0
261 32 -1 0
260 32 -1 0
259 32 -1 0
258 32 -1 0
257 32 -1 0
256 32 -1 0
255 32 -1 0
254 32 -1 0
253 32 -1 0
252 32 -1 0
251 32 -1 0
263 31 -1 0
262 31 -1 0
261 31 -1 0
260 31 -1 0
259 31 -1 0
258 31 -1 0
257 31 -1 0
256 31 -1 0
255 31 -1 0
254 31 -1 0
253 31 -1 0
252 31 -1 0
251 31 -1 0
264 30 -1 0
263 30 -1 0
262 30 -1 0
261 30 -1 0
260 30 -1 0
259 30 -1 0
258 30 -1 0
257 30 -1 0
256 30 -1 0
255 30 -1 0
254 30 -1 0
253 30 -1 0
252 30 -1 0
265 29 -1 0
264 29 -1 0
263 29 -1 0
262 29 -1 0
261 29 -1 0
260 29 -1 0
259 29 -1 0
258 29 -1 0
257 29 -1 0
256 29 -1 0
255 29 -1 0
254 29 -1 0
253 29 -1 0
252 29 -1 0
265 28 -1 0
264 28 -1 0
263 28 -1 0
262 28 -1 0
261 28 -1 0
260 28 -1 0
259 28 -1 0
258 28 -1 0
257 28 -1 0
256 28 -1 0
255 28 -1 0
254 28 -1 0
253 28 -1 0
252 28 -1 0
266 27 -1 0
265 27 -1 0
264 27 -1 0
263 27 -1 0
262 27 -1 0
261 27 -1 0
260 27 -1 0
259 27 -1 0
258 27 -1 0
257 27 -1 0
256 27 -1 0
255 27 -1 0
254 27 -1 0
253 27 -1 0
267 26 -1 0
266 26 -1 0
265 26 -1 0
264 26 -1 0
263 26 -1 0
262 26 -1 0
261 26 -1 0
260 26 -1 0
259 26 -1 0
258 26 -1 0
257 26 -1 0
256 26 -1 0
255 26 -1 0
254 26 -1 0
268 25 -1 0
267 25 -1 0
266 25 -1 0
265 25 -1 0
264 25 -1 0
263 25 -1 0
262 25 -1 0
261 25 -1 0
260 25 -1 0
259 25 -1 0
258 25 -1 0
257 25 -1 0
256 25 -1 0
255 25 -1 0
269 24 -1 0
268 24 -1 0
267 24 -1 0
266 24 -1 0
265 24 -1 0
264 24 -1 0
263 24 -1 0
262 24 -1 0
261 24 -1 0
260 24 -1 0
259 24 -1 0
258 24 -1 0
257 24 -1 0
256 24 -1 0
269 23 -1 0
268 23 -1 0
267 23 -1 0
266 23 -1 0
265 23 -1 0
264 23 -1 0
263 23 -1 0
262 23 -1 0
261 23 -1 0
260 23 -1 0
259 23 -1 0
258 23 -1 0
257 23 -1 0
256 23 -1 0
269 22 -1 0
268 22 -1 0
267 22 -1 0
266 22 -1 0
265 22 -1 0
264 22 -1 0
263 22 -1 0
262 22 -1 0
261 22 -1 0
260 22 -1 0
259 22 -1 0
258 22 -1 0
257 22 -1 0
270 21 -1 0
269 21 -1 0
268 21 -1 0
267 21 -1 0
266 21 -1 0
265 21 -1 0
264 21 -1 0
263 21 -1 0
262 21 -1 0
261 21 -1 0
260 21 -1 0
259 21 -1 0
258 21 -1 0
257 21 -1 0
270 20 -1 0
269 20 -1 0
268 20 -1 0
267 20 -1 0
266 20 -1 0
265 20 -1 0
264 20 -1 0
263 20 -1 0
262 20 -1 0
261 20 -1 0
260 20 -1 0
259 20 -1 0
258 20 -1 0
270 19 -1 0
269 19 -1 0
268 19 -1 0
267 19 -1 0
266 19 -1 0
265 19 -1 0
264 19 -1 0
263 19 -1 0
262 19 -1 0
261 19 -1 0
260 19 -1 0
271 18 -1 0
270 18 -1 0
269 18 -1 0
268 18 -1 0
267 18 -1 0
266 18 -1 0
265 18 -1 0
264 18 -1 0
263 18 -1 0
262 18 -1 0
261 18 -1 0
260 18 -1 0
272 17 -1 0
271 17 -1 0
270 17 -1 0
269 17 -1 0
268 17 -1 0
267 17 -1 0
266 17 -1 0
265 17 -1 0
264 17 -1 0
263 17 -1 0
262 17 -1 0
261 17 -1 0
260 17 -1 0
272 16 -1 0
271 16 -1 0
270 16 -1 0
269 16 -1 0
268 16 -1 0
267 16 -1 0
266 16 -1 0
265 16 -1 0
264 16 -1 0
263 16 -1 0
262 16 -1 0
261 16 -1 0
272 15 -1 0
271 15 -1 0
270 15 -1 0
269 15 -1 0
268 15 -1 0
267 15 -1 0
266 15 -1 0
265 15 -1 0
264 15 -1 0
263 15 -1 0
262 15 -1 0
261 15 -1 0
273 14 -1 0
272 14 -1 0
271 14 -1 0
270 14 -1 0
269 14 -1 0
268 14 -1 0
267 14 -1 0
266 14 -1 0
265 14 -1 0
264 14 -1 0
263 14 -1 0
262 14 -1 0
261 14 -1 0
272 13 -1 0
271 13 -1 0
270 13 -1 0
269 13 -1 0
268 13 -1 0
267 13 -1 0
266 13 -1 0
265 13 -1 0
264 13 -1 0
263 13 -1 0
262 13 -1 0
272 12 -1 0
271 12 -1 0
270 12 -1 0
269 12 -1 0
268 12 -1 0
267 12 -1 0
266 12 -1 0
265 12 -1 0
264 12 -1 0
263 12 -1 0
272 11 -1 0
271 11 -1 0
270 11 -1 0
269 11 -1 0
268 11 -1 0
267 11 -1 0
266 11 -1 0
265 11 -1 0
264 11 -1 0
263 11 -1 0
271 10 -1 0
270 10 -1 0
269 10 -1 0
268 10 -1 0
267 10 -1 0
266 10 -1 0
265 10 -1 0
264 10 -1 0
268 9 -1 0
267 9 -1 0
